ghi;irrdiffuse;temperature;wind;hydro;load_residential;load_commercial;load_industrial;load_community
kW/m2;kW/m2;Degrees;m/s;m3/s;kW;kW;kW;kW
0;0;26;2.9;0.4424;300;20.62505714;44.39672;66.6465
0;0;26;2.55;0.4424;337;13.33057143;37.303352;55.998
0;0;26;2.2;0.4424;330;4.347785714;40.555084;60.8795
0;0;26;1.75;0.4424;306;5.166128571;48.18848;72.3385
0;0;26;1.4;0.4424;265;4.445228571;41.463996;46.683
0;0;25;1.15;0.4424;236;4.643914286;43.31734;27.094
0;0;25;1.3;0.558;220;3.922828571;36.591276;9.155
0;0;25;1.75;0.558;204;6.508371429;60.708548;15.189
0;0;25;2;0.558;196;4.893757143;45.647848;11.4205
0;0;25;2.1;0.558;195;5.504671429;51.346276;12.8465
0;0;25;1.85;0.558;188;4.933385714;46.017464;11.513
0;0;25;1.4;0.558;191;5.2166;48.659256;18.2615
0.006;0.006;25;0.8;0.558;201;4.214342857;39.310472;24.588
0.07;0.07;25;0.45;0.558;237;23.18071429;64.867296;56.8025
0.178;0.177;26;0.25;0.558;263;50.78522857;71.056904;71.1115
0.299;0.282;26;0;0.558;275;29.98915714;41.959772;41.992
0.523;0.442;27;0.1;0.558;295;43.24531429;60.507328;60.554
0.637;0.51;27;0.6;0.558;299;34.40618571;48.139932;48.177
0.594;0.504;27;1.05;0.558;302;41.71672857;58.368576;58.4135
0.551;0.469;27;1.4;0.558;311;49.80095714;69.67976;69.7335
0.126;0.126;27;1.65;0.558;305;32.71544286;45.774296;45.8095
0.122;0.122;27;1.85;0.558;294;33.57277143;46.973844;47.01
0.053;0.053;27;2;0.558;295;41.29127143;57.773304;65.045
0.046;0.046;26;2.1;0.558;296;24.48962857;42.831288;53.5805
0;0;26;2.1;0.558;353;20.38894286;43.88846;65.8835
0;0;26;1.85;0.558;388;19.78822857;55.374;83.125
0;0;26;1.65;0.558;376;5.965814286;55.647728;83.536
0;0;26;1.5;0.558;343;5.373757143;50.125112;75.2455
0;0;25;1.4;0.558;303;6.508457143;60.709336;68.3505
0;0;25;1.3;0.558;261;5.944514286;55.449052;34.6825
0;0;25;1.05;0.558;238;4.908585714;45.786152;11.4555
0;0;25;1.05;0.558;227;3.332914286;31.088624;7.778
0;0;25;1.3;0.558;218;4.372771429;40.788148;10.205
0;0;25;1.4;0.558;213;3.721614286;34.714304;8.6855
0;0;25;1.4;0.558;210;5.448414286;50.821576;12.715
0;0;25;1.15;0.558;216;5.552828571;51.795464;19.438
0.018;0.018;25;0.95;0.558;228;2.814742857;26.255256;16.422
0.226;0.163;25;0.95;0.558;262;11.11157143;31.093844;27.228
0.448;0.21;26;1.3;0.558;262;29.7315;41.599276;41.6315
0.393;0.343;26;1.85;0.558;274;19.4095;27.157088;27.178
0.693;0.446;27;2.2;0.558;288;31.73352857;44.40044;44.4345
0.11;0.11;27;2.55;0.558;316;25.85735714;36.178712;36.2065
0.12;0.12;28;2.9;0.558;328;15.9464;22.311648;22.329
0.12;0.12;28;3.15;0.558;328;32.54048571;45.529508;45.5645
0.189;0.185;27;3.25;0.558;311;34.03518571;47.620832;47.6575
0.264;0.248;27;3.15;0.558;293;28.35138571;39.668272;39.699
0.102;0.102;26;2.9;0.558;281;9.056085714;12.670952;14.266
0.029;0.029;26;2.55;0.558;274;17.28717143;30.234496;37.822
0;0;25;2.1;0.558;327;17.78815714;38.290108;57.4795
0;0;25;1.75;0.558;376;15.01898571;42.028096;63.0905
0;0;25;1.5;0.558;376;5.279342857;49.24446;73.9235
0;0;25;1.5;0.558;358;4.520285714;42.164224;63.295
0;0;25;1.4;0.558;314;2.438457143;22.745396;25.6085
0;0;25;1.15;0.558;264;5.898114286;55.016236;34.4115
0;0;25;0.8;1.4843;242;4.974642857;46.402264;11.6095
0;0;25;0.7;1.4843;242;5.007242857;46.706344;11.6855
0;0;25;0.8;1.4843;205;5.954671429;55.543752;13.8965
0;0;25;0.95;1.4843;201;2.6635;24.844532;6.216
0;0;25;1.05;1.4843;199;3.765585714;35.124492;8.788
0;0;25;1.3;1.4843;200;4.918742857;45.880936;17.2185
0.002;0.002;25;1.65;1.4843;200;4.953042857;46.200892;28.898
0.087;0.087;25;1.85;1.4843;290;16.75461429;46.884936;41.056
0.175;0.173;25;2;1.4843;314;47.9036;67.025048;67.0765
0.618;0.327;26;2;1.4843;319;35.59304286;49.800536;49.839
0.24;0.229;26;1.85;1.4843;331;30.62398571;42.848004;42.881
0.761;0.503;27;1.65;1.4843;340;39.78524286;55.66612;55.709
0.766;0.516;27;1.4;1.4843;328;29.1186;40.74172;40.773
0.287;0.272;27;1.3;1.4843;308;51.77372857;72.439984;72.4955
0.773;0.256;27;1.3;1.4843;294;29.29357143;40.986544;41.018
0.582;0.216;26;1.4;1.4843;282;25.51357143;35.697696;35.725
0.339;0.17;26;1.5;1.4843;277;33.39948571;46.731388;52.613
0.115;0.079;26;1.5;1.4843;289;28.09547143;49.137744;61.4695
0;0;26;1.4;1.4843;328;24.85948571;53.511564;80.329
0;0;25;1.4;1.4843;361;12.02004286;33.636052;50.493
0;0;25;1.75;1.4843;349;4.983428571;46.484224;69.78
0;0;25;2;1.4843;320;5.155;48.084616;72.1825
0;0;25;1.85;1.4843;286;5.2932;49.373756;55.588
0;0;25;2;1.4843;244;5.877828571;54.827056;34.2935
0;0;25;2.35;1.2514;220;4.680028571;43.654244;10.922
0;0;25;3.05;1.2514;212;5.839928571;54.473512;13.629
0;0;25;3.85;1.2514;205;5.940828571;55.414712;13.8645
0;0;24;4.65;1.2514;201;3.985814286;37.178756;9.302
0;0;24;5.5;1.2514;199;5.725114286;53.402484;13.361
0;0;24;6.05;1.2514;200;5.320785714;49.631112;16.7635
0.002;0.002;24;6.3;1.2514;208;4.343842857;40.518308;22.809
0.036;0.036;25;6.2;1.2514;233;13.56307143;54.219912;42.731
0.084;0.084;25;5.85;1.2514;275;25.06365714;50.097432;45.1225
0.087;0.087;25;5.35;1.2514;291;28.16902857;56.304444;50.713
0.226;0.217;26;5;1.2514;307;27.99437143;55.955356;50.3985
0.263;0.25;26;4.8;1.2514;314;27.52971429;55.026588;49.562
0.321;0.305;25;4.3;1.2514;311;19.70927143;39.395044;35.483
0.444;0.408;25;3.85;1.2514;312;25.57622857;51.121952;46.045
0.39;0.355;25;3.15;1.2514;307;30.91644286;61.796012;55.659
0.229;0.221;25;2;1.2514;289;28.78042857;57.526508;51.8135
0.164;0.157;25;1.05;1.2514;284;25.23217143;50.43424;51.104
0.065;0.065;25;1.3;1.2514;283;19.62034286;49.021616;55.1915
0;0;24;2.2;1.2514;334;21.49935714;66.112396;89.3205
0;0;25;0.45;1.2514;383;14.05147143;56.172364;75.891
0;0;25;0.25;1.2514;368;5.629128571;52.507232;70.9395
0;0;25;0.45;1.2514;333;3.470542857;32.372464;43.7365
0;0;25;0.6;1.2514;296;5.158428571;48.116564;48.7555
0;0;25;0.6;1.2514;252;4.687314286;43.722148;24.6125
0;0;25;0.7;1.1358;236;4.542171429;42.368332;10.6
0;0;25;0.95;1.1358;221;4.827428571;45.029184;11.266
0;0;25;1.15;1.1358;215;3.254785714;30.359936;7.596
0;0;25;1.15;1.1358;208;4.806585714;44.834716;11.2175
0;0;25;0.95;1.1358;204;4.264228571;39.775724;9.9515
0;0;25;0.6;1.1358;209;4.022071429;37.516932;12.6715
0.002;0.002;25;0.35;1.1358;216;6.620514286;61.754676;34.7635
0.016;0.016;25;0.6;1.1358;246;11.89495714;47.551456;37.4755
0.171;0.17;25;0.8;1.1358;273;24.25228571;48.475628;43.6615
0.125;0.125;26;1.15;1.1358;291;23.00508571;45.982716;41.4165
0.269;0.258;27;1.3;1.1358;295;15.78928571;31.559736;28.4255
0.246;0.234;27;1.4;1.1358;316;19.57277143;39.122196;35.237
0.814;0.497;27;1.65;1.1358;323;17.89382857;35.766308;32.2145
0.52;0.455;27;2;1.1358;304;22.36742857;44.708172;40.2685
0.796;0.184;27;2.35;1.1358;297;17.21644286;34.412356;30.995
0.336;0.29;26;2.55;1.1358;297;20.7243;41.423876;37.31
0.362;0.131;26;2.7;1.1358;289;18.05911429;36.096672;36.576
0.121;0.074;26;2.55;1.1358;292;16.94301429;42.332264;47.6605
0;0;25;2.45;1.1358;346;16.10291429;49.517852;66.9005
0;0;25;2.35;1.1358;374;7.783085714;31.113792;42.036
0;0;25;2.1;1.1358;357;3.263571429;30.44186;41.128
0;0;25;1.85;1.1358;329;3.739971429;34.885552;47.1315
0;0;25;1.65;1.1358;292;3.775985714;35.22158;35.6895
0;0;24;1.65;1.1358;250;3.968514286;37.017436;20.8385
0;0;24;1.85;0.9047;228;3.286385714;30.654684;7.6695
0;0;24;1.85;0.9047;220;5.423828571;50.592204;12.658
0;0;24;1.5;0.9047;215;3.491142857;32.564572;8.1475
0;0;24;1.15;0.9047;208;3.106885714;28.980352;7.2505
0;0;24;1.05;0.9047;204;5.387714286;50.255288;12.5735
0;0;24;1.05;0.9047;209;3.902857143;36.404948;13.6625
0.002;0.002;24;1.15;0.9047;217;3.882014286;36.210548;22.649
0.004;0.004;25;1.3;0.9047;255;12.24998571;34.279496;30.0175
0.142;0.142;25;1.5;0.9047;280;20.26335714;28.351772;28.3735
0.132;0.132;26;2.1;0.9047;293;23.73084286;33.203368;33.229
0.371;0.348;27;2.7;0.9047;306;25.9353;36.287756;36.3155
0.521;0.464;27;3.4;0.9047;320;19.12524286;26.759364;26.78
0.836;0.474;28;3.85;0.9047;330;23.5661;32.972856;32.998
0.648;0.489;27;4.1;0.9047;319;32.76821429;45.84814;45.8835
0.326;0.307;27;4.1;0.9047;296;41.16558571;57.597456;57.642
0.552;0.299;27;3.6;0.9047;291;24.72635714;34.596256;34.623
0.326;0.219;26;3.15;0.9047;285;28.34587143;39.660548;44.6525
0.083;0.078;26;2.55;0.9047;295;18.42864286;32.23088;40.3195
0;0;26;1.75;0.9047;332;18.37475714;39.552796;59.375
0;0;25;1.05;0.9047;383;17.13201429;47.94102;71.967
0;0;25;0.7;0.9047;364;2.302771429;21.479692;32.2445
0;0;25;0.7;0.9047;330;4.718942857;44.017172;66.0765
0;0;25;0.8;0.9047;290;5.1003;47.574472;53.5625
0;0;25;0.7;0.9047;261;4.012614286;37.428772;23.411
0;0;25;0.45;0.7562;241;3.258657143;30.395972;7.605
0;0;25;0.45;0.7562;231;4.0808;38.06472;9.5235
0;0;25;0.45;0.7562;229;5.309785714;49.528468;12.3915
0;0;24;0.45;0.7562;224;4.423271429;41.259232;10.3225
0;0;24;0.45;0.7562;212;3.769871429;35.164444;8.798
0;0;24;0.6;0.7562;201;2.436542857;22.72744;8.5295
0.02;0.019;24;0.6;0.7562;195;4.911828571;45.816328;28.657
0.228;0.175;25;0.6;0.7562;197;13.59722857;38.049552;33.319
0.462;0.275;26;0.8;0.7562;242;18.02845714;25.224796;25.244
0.469;0.369;27;1.15;0.7562;280;20.93975714;29.298168;29.3205
0.629;0.461;28;1.65;0.7562;290;10.05921429;14.074492;14.0855
0.675;0.515;28;2.45;0.7562;299;26.50484286;37.084648;37.113
0.645;0.519;28;3.25;0.7562;302;24.03237143;33.625252;33.651
0.38;0.357;28;3.85;0.7562;292;23.55648571;32.95942;32.985
0.224;0.217;27;4.1;0.7562;279;19.61528571;27.445016;27.466
0.252;0.239;27;3.95;0.7562;258;18.69164286;26.152688;26.173
0.148;0.146;26;3.85;0.7562;240;26.05908571;36.460952;41.05
0.099;0.087;26;3.4;0.7562;260;18.3038;32.012552;40.0465
0;0;26;2.8;0.7562;329;11.22507143;24.162664;36.272
0;0;25;2.2;0.7562;354;6.7185;18.80056;28.2225
0;0;25;1.5;0.7562;336;3.076157143;28.693632;43.0735
0;0;25;1.3;0.7562;305;2.924485714;27.278896;40.95
0;0;25;1.5;0.7562;262;3.679185714;34.318576;38.638
0;0;25;1.75;0.7562;236;5.138128571;47.927216;29.9775
0;0;25;1.85;0.8467;218;3.214671429;29.985704;7.502
0;0;25;1.65;0.8467;209;3.859857143;36.00384;9.008
0;0;24;1.4;0.8467;206;3.897657143;36.35642;9.096
0;0;24;1.05;0.8467;202;4.397171429;41.015796;10.262
0;0;24;0.8;0.8467;200;4.609885714;42.999976;10.7585
0;0;24;0.8;0.8467;201;4.821171429;44.970792;16.877
0.012;0.011;24;1.4;0.8467;220;5.900671429;55.040128;34.4265
0.214;0.183;25;2.45;0.8467;254;14.50675714;40.594696;35.5475
0.339;0.257;25;3.5;0.8467;282;32.00591429;44.781556;44.816
0.592;0.347;26;4.3;0.8467;284;38.87667143;54.394868;54.4365
0.368;0.346;27;5;0.8467;288;35.1603;49.19506;49.233
0.544;0.476;27;5.35;0.8467;311;20.75964286;29.046164;29.0685
0.702;0.524;28;5.35;0.8467;316;26.98492857;37.756364;37.7855
0.896;0.308;28;5.25;0.8467;310;21.879;30.612332;30.636
0.765;0.275;27;5;0.8467;299;27.55597143;38.55536;38.585
0.574;0.231;27;4.8;0.8467;292;29.27337143;40.958268;40.99
0.343;0.174;27;4.45;0.8467;287;30.13485714;42.163644;47.4705
0.11;0.084;26;3.95;0.8467;293;30.19481429;52.809408;66.0625
0;0;26;3.5;0.8467;344;26.15957143;56.310072;84.53
0;0;26;2.9;0.8467;384;16.60395714;46.46336;69.7485
0;0;26;2.35;0.8467;371;5.148685714;48.025672;72.094
0;0;26;1.75;0.8467;343;4.7266;44.088604;66.184
0;0;26;1.3;0.8467;308;5.275642857;49.209912;55.4035
0;0;26;0.95;0.8467;259;3.588057143;33.468588;20.934
0;0;25;1.05;1.0728;239;4.958285714;46.249748;11.5715
0;0;25;1.4;1.0728;209;5.050542857;47.110296;11.7865
0;0;25;1.75;1.0728;206;5.130957143;47.860416;11.9745
0;0;25;2.35;1.0728;202;5.612714286;52.354132;13.0985
0;0;25;3.05;1.0728;200;3.590557143;33.491876;8.3795
0;0;25;3.85;1.0728;201;6.1205;57.090556;21.4255
0.02;0.02;25;4.55;1.0728;245;6.111557143;57.007148;35.657
0.233;0.172;25;4.8;1.0728;276;16.77602857;46.944864;41.1085
0.471;0.249;25;4.8;1.0728;298;26.03244286;36.423692;36.4515
0.685;0.282;26;4.45;1.0728;309;39.9174;55.851016;55.894
0.828;0.368;26;3.95;1.0728;312;41.44808571;57.992716;58.0375
0.919;0.383;27;3.5;1.0728;327;29.29444286;40.987764;41.0195
0.786;0.508;27;3.15;1.0728;340;32.8651;45.9837;46.019
0.665;0.487;27;2.8;1.0728;329;34.73371429;48.598208;48.6355
0.409;0.367;27;2.45;1.0728;317;24.12125714;33.749624;33.7755
0.278;0.258;27;2.45;1.0728;297;31.74107143;44.410996;44.445
0.264;0.206;27;2.7;1.0728;287;27.06625714;37.870168;42.6365
0.1;0.085;26;2.9;1.0728;288;31.08647143;54.36888;68.0135
0;0;26;2.9;1.0728;330;19.53792857;42.056584;63.1335
0;0;26;2.8;1.0728;379;11.06062857;30.951288;46.4625
0;0;26;2.45;1.0728;372;5.791314286;54.019992;81.0925
0;0;26;2.1;1.0728;340;5.617485714;52.398544;78.6585
0;0;26;1.75;1.0728;307;4.400014286;41.042328;46.208
0;0;25;2;1.0728;255;5.366928571;50.061436;31.3125
0;0;25;2.55;1.4798;232;3.946257143;36.809784;9.2095
0;0;25;3.25;1.4798;218;6.3479;59.211724;14.8145
0;0;25;3.6;1.4798;214;5.297185714;49.410912;12.362
0;0;25;3.85;1.4798;209;4.531671429;42.270372;10.5755
0;0;25;4.1;1.4798;205;4.803685714;44.807656;11.2105
0;0;25;4.55;1.4798;207;4.815271429;44.915756;16.8565
0.013;0.013;25;5.15;1.4798;219;4.988028571;46.52712;29.102
0.123;0.12;26;5.6;1.4798;260;18.31038571;51.238492;44.868
0.302;0.252;26;5.85;1.4798;290;28.75791429;40.23706;40.268
0.68;0.3;27;5.5;1.4798;304;28.71462857;40.176512;40.2075
0.852;0.279;28;5;1.4798;304;24.36004286;34.083728;34.11
0.946;0.281;29;4.65;1.4798;310;28.04257143;39.236188;39.2665
0.962;0.278;29;4.8;1.4798;324;27.51031429;38.491476;38.521
0.899;0.272;29;4.9;1.4798;310;39.2058;54.855392;54.8975
0.763;0.258;28;5;1.4798;287;26.0999;36.518068;36.546
0.568;0.23;28;4.8;1.4798;284;18.6836;26.141444;26.1615
0.338;0.177;27;4.55;1.4798;275;34.37468571;48.095868;54.1495
0.107;0.083;27;3.95;1.4798;282;23.48401429;41.0725;51.38
0;0;26;3.5;1.4798;344;19.9584;42.961676;64.492
0;0;26;3.15;1.4798;392;9.227128571;25.82056;38.7605
0;0;26;2.8;1.4798;374;5.003957143;46.675748;70.0675
0;0;26;2.45;1.4798;342;5.479228571;51.109008;76.7225
0;0;26;2.1;1.4798;310;5.454;50.873584;57.277
0;0;26;2;1.4798;259;5.790957143;54.016668;33.7865
0;0;26;2.35;0.6732;236;5.3334;49.748652;12.4465
0;0;26;2.8;0.6732;227;5.704928571;53.214244;13.314
0;0;25;3.15;0.6732;220;4.908371429;45.784152;11.455
0;0;25;3.5;0.6732;215;5.609971429;52.328536;13.092
0;0;25;3.95;0.6732;211;6.120828571;57.09372;14.2845
0;0;25;4.2;0.6732;214;5.876871429;54.818092;18.5155
0.003;0.003;25;3.95;0.6732;185;4.803885714;44.8095;25.2245
0.061;0.061;25;3.5;0.6732;215;13.30148571;53.174224;41.907
0.238;0.221;26;2.8;0.6732;269;30.47548571;60.914624;54.8655
0.325;0.303;26;2.45;0.6732;289;21.55674286;43.08778;38.809
0.544;0.451;27;2.35;0.6732;304;30.38108571;60.725932;54.6955
0.401;0.377;27;1.75;0.6732;322;25.15975714;50.289488;45.2955
0.43;0.402;28;0.95;0.6732;336;25.20457143;50.379076;45.376
0.435;0.401;28;0.6;0.6732;325;26.10757143;52.184;47.0015
0.406;0.365;28;1.05;0.6732;312;23.00511429;45.982792;41.4165
0.322;0.283;27;1.85;0.6732;301;22.75678571;45.486432;40.9695
0.166;0.158;27;2.45;0.6732;283;27.06232857;54.092384;54.8105
0.053;0.053;26;2.55;0.6732;274;16.77078571;41.901948;47.176
0;0;26;2.2;0.6732;319;19.50292857;59.973212;81.026
0;0;26;1.75;0.6732;371;14.25032857;56.9673;76.965
0;0;26;1.3;0.6732;365;4.940642857;46.085176;62.263
0;0;26;1.3;0.6732;339;4.721542857;44.041484;59.5015
0;0;26;1.65;0.6732;304;5.128214286;47.83484;48.47
0;0;26;2.2;0.6732;261;5.3078;49.509892;27.8705
0;0;25;2.55;0.4424;242;4.172828571;38.923164;9.7385
0;0;25;2.8;0.4424;200;4.193585714;39.11672;9.7865
0;0;25;3.05;0.4424;220;4.284485714;39.96464;9.999
0;0;25;3.4;0.4424;215;4.765271429;44.449272;11.121
0;0;25;3.75;0.4424;211;4.886414286;45.579276;11.4035
0;0;25;3.95;0.4424;214;4.124957143;38.476664;12.996
0.015;0.015;25;3.95;0.4424;185;3.458942857;32.264176;18.1625
0.19;0.139;25;3.85;0.4424;215;9.307514286;37.20786;29.3235
0.232;0.218;26;3.75;0.4424;269;16.48228571;32.944908;29.673
0.463;0.37;26;3.5;0.4424;310;22.17027143;44.3141;39.9135
0.643;0.433;26;3.15;0.4424;310;12.39684286;24.7789;22.318
0.613;0.504;26;2.8;0.4424;306;22.47642857;44.92606;40.4645
0.44;0.41;27;2.2;0.4424;311;28.79108571;57.547824;51.833
0.513;0.449;27;1.75;0.4424;304;28.8268;57.619224;51.897
0.499;0.403;27;1.65;0.4424;283;20.06492857;40.105924;36.123
0.586;0.174;26;1.4;0.4424;267;17.48928571;34.957716;31.486
0.354;0.133;26;1.3;0.4424;262;25.0433;50.05674;50.7215
0.117;0.071;26;1.15;0.4424;266;17.87135714;44.651732;50.272
0;0;25;1.3;0.4424;315;17.07031429;52.49272;70.9195
0;0;25;1.3;0.4424;350;9.727171429;38.885504;52.536
0;0;25;1.3;0.4424;344;5.495614286;51.261784;69.2565
0;0;25;1.15;0.4424;314;4.861885714;45.35058;61.2705
0;0;25;1.15;0.4424;279;4.747114286;44.279976;44.868
0;0;25;1.4;0.4424;242;4.156928571;38.774888;21.8275
0;0;25;1.75;0.558;225;3.223514286;30.068148;7.523
0;0;25;2;0.558;213;3.374314286;31.4748;7.875
0;0;25;2.35;0.558;206;2.799271429;26.110976;6.533
0;0;25;2.7;0.558;203;3.386314286;31.586796;7.903
0;0;25;3.05;0.558;198;3.048985714;28.440276;7.1155
0;0;25;3.15;0.558;196;2.9155;27.195048;10.206
0.013;0.013;25;3.5;0.558;200;3.553771429;33.148812;20.734
0.262;0.123;25;3.95;0.558;234;9.483771429;26.53872;23.239
0.358;0.26;25;4.3;0.558;278;24.65688571;34.49906;34.5255
0.53;0.371;26;4.55;0.558;306;29.12251429;40.747208;40.7785
0.715;0.421;26;4.55;0.558;318;31.6417;44.271948;44.306
0.24;0.229;26;4.3;0.558;325;23.0604;32.265312;32.29
0.504;0.455;26;3.85;0.558;327;21.4739;30.045536;30.0685
0.491;0.437;26;3.4;0.558;305;27.72902857;38.797492;38.8275
0.352;0.328;26;3.05;0.558;291;24.24;33.915756;33.942
0.568;0.223;26;2.9;0.558;272;21.44964286;30.011592;30.0345
0.337;0.174;26;2.9;0.558;264;22.32194286;31.232084;35.163
0.104;0.084;25;2.7;0.558;265;30.80052857;53.868776;67.388
0;0;25;2.45;0.558;327;16.15644286;34.777736;52.2065
0;0;25;2.1;0.558;362;14.91792857;41.745304;62.666
0;0;25;1.5;0.558;355;2.803828571;26.153496;39.2605
0;0;25;0.7;0.558;330;3.926028571;36.621136;54.974
0;0;25;0.45;0.558;291;4.998142857;46.6215;52.4895
0;0;25;0.7;0.558;256;2.993171429;27.919608;17.463
0;0;25;1.05;0.8469;241;7.457;69.557184;17.4025
0;0;25;1.15;0.8469;230;5.640485714;52.61318;13.1635
0;0;25;1.4;0.8469;222;6.529057143;60.901528;15.237
0;0;25;1.5;0.8469;217;7.7584;72.368608;18.106
0;0;25;1.65;0.8469;212;7.139957143;66.599868;16.663
0;0;25;1.75;0.8469;204;6.366628571;59.38648;22.287
0.004;0.004;25;1.75;0.8469;205;6.136442857;57.239332;35.802
0.119;0.118;25;1.75;0.8469;232;20.64771429;57.779136;50.5955
0.445;0.227;25;1.85;0.8469;263;32.33192857;45.2377;45.2725
0.682;0.294;26;1.75;0.8469;269;34.15562857;47.789364;47.826
0.745;0.406;26;1.5;0.8469;285;44.57122857;62.362496;62.4105
0.926;0.339;26;1.65;0.8469;306;41.9543;58.70098;58.746
0.939;0.342;27;1.85;0.8469;318;46.83564286;65.530796;65.581
0.888;0.29;27;2.2;0.8469;311;41.3283;57.825112;57.8695
0.752;0.275;26;2.45;0.8469;291;48.4912;67.847176;67.8995
0.56;0.238;26;2.55;0.8469;276;41.49234286;58.054624;58.0995
0.331;0.183;26;2.55;0.8469;270;47.38814286;66.303832;74.649
0.103;0.082;26;2.45;0.8469;278;30.29028571;52.976376;66.2715
0;0;26;2.35;0.8469;332;33.1671;71.394224;107.1735
0;0;25;2.2;0.8469;365;24.85162857;69.54306;104.395
0;0;25;2.1;0.8469;348;6.573242857;61.313664;92.041
0;0;25;2;0.8469;322;6.096357143;56.865356;85.3635
0;0;25;2.1;0.8469;280;6.629828571;61.841548;69.625
0;0;25;2.45;0.8469;251;6.689085714;62.394188;39.0265
0;0;25;2.8;1.2531;232;4.464671429;41.645356;10.4195
0;0;25;3.25;1.2531;220;4.760357143;44.403452;11.1095
0;0;25;3.6;1.2531;211;5.1188;47.747;11.946
0;0;25;3.85;1.2531;209;4.089328571;38.144324;9.5435
0;0;25;4.1;1.2531;205;3.955042857;36.89176;9.23
0;0;25;3.75;1.2531;203;5.152471429;48.060996;18.0365
0.036;0.034;25;3.15;1.2531;208;5.311742857;49.546708;30.9905
0.25;0.158;26;2.7;1.2531;250;12.94912857;36.235912;31.731
0.018;0.018;26;2.45;1.2531;273;39.75578571;55.624896;55.6675
0.213;0.207;26;2.2;1.2531;276;26.07977143;36.489908;36.518
0.22;0.212;26;2.2;1.2531;280;30.39162857;42.522896;42.5555
0.222;0.212;27;2.2;1.2531;296;35.63181429;49.854784;49.893
0.312;0.296;27;2.35;1.2531;304;25.81224286;36.115596;36.1435
0.566;0.471;27;2.55;1.2531;294;29.94785714;41.901996;41.934
0.59;0.402;27;2.7;1.2531;276;27.65118571;38.688564;38.7185
0.549;0.268;27;2.8;1.2531;265;25.92525714;36.27372;36.3015
0.324;0.199;27;3.05;1.2531;268;25.96277143;36.3262;40.8985
0.098;0.083;26;3.15;1.2531;273;21.22888571;37.12838;46.446
0;0;26;3.15;1.2531;314;19.5818;42.151032;63.275
0;0;26;2.7;1.2531;358;18.80217143;52.614696;78.983
0;0;26;2.2;1.2531;345;2.5316;23.61418;35.4485
0;0;25;2;1.2531;320;7.122442857;66.436452;99.7315
0;0;25;2.1;1.2531;282;4.180885714;38.998268;43.907
0;0;25;2.45;1.2531;242;4.262271429;39.757508;24.8675
0;0;25;2.7;0.9047;221;6.3571;59.297536;14.836
0;0;25;3.15;0.9047;210;4.558771429;42.523164;10.639
0;0;25;3.6;0.9047;206;5.840428571;54.478128;13.63
0;0;25;3.85;0.9047;204;5.9347;55.357552;13.85
0;0;25;3.85;0.9047;202;5.895885714;54.995484;13.7595
0;0;25;3.85;0.9047;203;5.510071429;51.396724;19.2885
0.032;0.032;25;3.85;0.9047;206;4.691357143;43.759824;27.371
0.242;0.174;25;4.2;0.9047;229;14.55064286;40.717488;35.655
0.434;0.235;26;4.55;0.9047;240;31.93774286;44.686172;44.7205
0.409;0.353;26;4.8;0.9047;249;40.95084286;57.296988;57.341
0.479;0.423;26;4.9;0.9047;265;40.7032;56.9505;56.9945
0.606;0.501;26;5;0.9047;285;49.20921429;68.85182;68.905
0.521;0.466;26;4.8;0.9047;294;26.82185714;37.528204;37.557
0.415;0.386;26;4.2;0.9047;286;28.78272857;40.271776;40.303
0.198;0.193;26;3.75;0.9047;271;32.51158571;45.489072;45.524
0.294;0.266;26;3.5;0.9047;261;36.6567;51.288768;51.328
0.277;0.173;26;3.25;0.9047;265;33.49472857;46.864652;52.7635
0.086;0.076;26;2.7;0.9047;269;21.85197143;38.218144;47.8095
0;0;25;1.85;0.9047;317;22.63614286;48.7257;73.145
0;0;25;1.15;0.9047;363;12.57248571;35.181984;52.8135
0;0;25;0.7;0.9047;348;5.680585714;52.98722;79.542
0;0;25;0.6;0.9047;329;5.855142857;54.615404;81.986
0;0;25;0.95;0.9047;299;5.125685714;47.811248;53.829
0;0;25;1.4;0.9047;249;6.086542857;56.773876;35.511
0;0;25;1.75;1.0203;226;2.147142857;20.0281;5.011
0;0;25;2.1;1.0203;213;4.070585714;37.969424;9.4995
0;0;25;2.45;1.0203;204;2.533785714;23.634604;5.913
0;0;25;2.55;1.0203;201;3.1039;28.95246;7.2435
0;0;25;2.7;1.0203;200;3.1942;29.794756;7.4545
0;0;25;2.55;1.0203;427.7;3.196742857;29.818452;11.1905
0.006;0.006;25;2.45;1.0203;206;3.536957143;32.991856;20.636
0.165;0.14;25;2.35;1.0203;229;5.369528571;15.025732;13.1575
0.47;0.209;25;2.45;1.0203;277;25.94971429;36.307928;36.336
0.635;0.322;26;2.9;1.0203;286;22.60261429;31.624796;31.649
0.67;0.455;26;3.4;1.0203;302;26.48901429;37.062508;37.091
0.583;0.493;26;3.4;1.0203;325;29.72497143;41.59014;41.622
